iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q2,sd_Q2,E_V2,sd_V2,E_Q3,sd_Q3,E_V3,sd_V3
627,10.4917,0.0502311,47.0959,0.0650718,13.0275,0.383459,71.5676,0.368947,1.55247,5.8587,1.95525e+08,5.87258
628,10.4918,0.0502171,47.0969,0.0650696,13.0297,0.38351,71.5644,0.368933,1.55133,5.85916,1.95232e+08,5.87268
629,10.492,0.0502082,47.0978,0.0650585,13.0295,0.383432,71.5593,0.368991,1.54903,5.85853,1.94928e+08,5.87303
630,10.492,0.0501978,47.0976,0.0650603,13.0301,0.383376,71.5541,0.369032,1.54658,5.85764,1.94624e+08,5.87522
631,10.4921,0.0501865,47.0981,0.0650589,13.0309,0.38342,71.5439,0.369012,1.54416,5.85756,1.94317e+08,5.87522
632,10.4922,0.0501783,47.0978,0.0650635,13.032,0.383441,71.5451,0.368966,1.54173,5.85754,1.94118e+08,5.87736
633,10.4923,0.0501686,47.0971,0.065067,13.0328,0.3834,71.544,0.368954,1.5393,5.85765,1.9382e+08,5.87888
634,10.4923,0.050152,47.0965,0.0650577,13.0326,0.383285,71.5381,0.36892,1.53688,5.85772,1.93541e+08,5.88027
635,10.4923,0.0501402,47.095,0.0650607,13.0336,0.383224,71.5335,0.368832,1.53449,5.85881,1.93244e+08,5.8811
636,10.4921,0.0501519,47.0935,0.0650696,13.0331,0.38314,71.5299,0.368811,1.53219,5.85926,1.92941e+08,5.88164
637,10.4921,0.0501682,47.092,0.0650855,13.0362,0.383143,71.5263,0.368766,1.52995,5.85864,1.92639e+08,5.88094
638,10.4921,0.0501856,47.0912,0.065074,13.0371,0.383074,71.5283,0.368736,1.52773,5.85802,1.92338e+08,5.87941
639,10.492,0.0502219,47.0907,0.0650567,13.0368,0.383054,71.5229,0.368788,1.52552,5.85708,1.92042e+08,5.87904
640,10.4921,0.0502465,47.0906,0.0650448,13.0374,0.382919,71.5248,0.36879,1.52331,5.85662,1.91744e+08,5.87914
641,10.4922,0.0502607,47.0911,0.0650453,13.0402,0.382797,71.5217,0.36875,1.5211,5.85565,1.91447e+08,5.87835
642,10.4922,0.050282,47.0913,0.0650452,13.0391,0.382771,71.526,0.368791,1.51891,5.85483,1.91153e+08,5.87774
643,10.492,0.0503071,47.0912,0.0650273,13.0387,0.382653,71.5237,0.368767,1.51679,5.85517,1.90856e+08,5.87709
644,10.4921,0.0503327,47.091,0.0650203,13.0387,0.38255,71.5189,0.368695,1.51502,5.85596,1.9056e+08,5.87582
645,10.4922,0.0503556,47.0913,0.0650261,13.0417,0.382525,71.5169,0.368609,1.51285,5.85707,1.90278e+08,5.87534
646,10.4922,0.0503712,47.0919,0.0650416,13.0407,0.382499,71.5133,0.368598,1.5107,5.85682,1.89984e+08,5.87435
647,10.4922,0.050399,47.0922,0.0650341,13.0393,0.382495,71.5135,0.368566,1.5086,5.85661,1.897e+08,5.87443
648,10.4922,0.0504525,47.0915,0.0650509,13.0394,0.382568,71.5098,0.368519,1.50651,5.85727,1.89412e+08,5.87464
649,10.4921,0.0504853,47.0907,0.0650687,13.0434,0.382657,71.508,0.368547,1.50433,5.85627,1.8912e+08,5.87392
650,10.492,0.0504969,47.09,0.0650608,13.0448,0.382693,71.5125,0.368751,1.50221,5.8564,1.88834e+08,5.87364
651,10.492,0.0504958,47.0901,0.0650762,13.0462,0.382693,71.5114,0.368697,1.50077,5.85788,1.88554e+08,5.87549
652,10.492,0.050512,47.0893,0.0650784,13.0481,0.382716,71.5109,0.368651,1.49862,5.86016,1.88298e+08,5.87575
653,10.492,0.0505302,47.0886,0.065083,13.05,0.382773,71.5157,0.3687,1.49662,5.86152,1.88011e+08,5.87492
654,10.4919,0.0505595,47.0888,0.0651035,13.049,0.38286,71.5151,0.368732,1.61747,5.86281,1.87725e+08,5.8748
655,10.4919,0.050573,47.0892,0.0651,13.0487,0.382922,71.5161,0.368759,1.61517,5.86404,1.87439e+08,5.87467
656,10.4919,0.0505803,47.09,0.0651035,13.0476,0.382977,71.5188,0.368777,1.61281,5.86364,1.87183e+08,5.8742
657,10.4919,0.0505885,47.0902,0.0650933,13.0496,0.382922,71.5209,0.368725,1.61044,5.86319,1.86899e+08,5.87392
658,10.492,0.0505934,47.0901,0.0651044,13.0499,0.382813,71.5201,0.368666,1.60824,5.86332,1.86617e+08,5.87424
659,10.492,0.0506,47.0892,0.0651241,13.0495,0.382757,71.5188,0.368608,1.60596,5.86307,1.8636e+08,5.87426
660,10.492,0.0506272,47.0884,0.06514,13.0497,0.382728,71.519,0.368558,1.60403,5.86356,1.86083e+08,5.87346
661,10.4921,0.0506531,47.0885,0.0651501,13.0488,0.382634,71.5293,0.368638,1.6017,5.86302,1.85954e+08,5.87302
662,10.4921,0.0506751,47.0885,0.0651512,13.0485,0.382655,71.5254,0.368543,1.60034,5.86467,1.85696e+08,5.87362
663,10.4921,0.0507025,47.0888,0.0651345,13.0497,0.382688,71.5199,0.368572,1.59966,5.86514,1.85416e+08,5.87366
664,10.4922,0.0507245,47.0893,0.0651199,13.0499,0.382653,71.5133,0.368569,1.59744,5.86482,1.85138e+08,5.8736
665,10.492,0.0507262,47.0894,0.0651116,13.0503,0.38265,71.5122,0.368649,1.59526,5.86428,1.8486e+08,5.87339
666,10.4919,0.0507283,47.0892,0.0651118,13.0497,0.38255,71.5088,0.368673,1.5929,5.86431,1.84584e+08,5.8734
667,10.4918,0.0507387,47.0885,0.0651081,13.0504,0.382433,71.5152,0.368628,1.59349,5.86494,1.84308e+08,5.87387
668,10.4917,0.0507354,47.0878,0.065109,13.0501,0.382334,71.5141,0.368521,1.59125,5.86513,1.84036e+08,5.87355
669,10.4916,0.0507327,47.0877,0.0651137,13.048,0.382318,71.5187,0.36848,1.58894,5.86645,1.83762e+08,5.8729
670,10.4915,0.0507331,47.0882,0.0651032,13.0498,0.382258,71.5248,0.368537,1.58675,5.8664,1.83496e+08,5.87289
671,10.4915,0.0507297,47.0881,0.0651215,13.0483,0.382217,71.5242,0.36857,1.58439,5.86527,1.83224e+08,5.87216
672,10.4914,0.050716,47.0874,0.0651307,13.0459,0.382145,71.5201,0.368427,1.58208,5.86471,1.82958e+08,5.87186
673,10.4913,0.0507084,47.0873,0.0651404,13.0471,0.382165,71.5297,0.368374,1.58077,5.86567,2.04726e+08,5.87195
674,10.4913,0.0507014,47.0881,0.0651436,13.0481,0.38214,71.5323,0.368311,1.57999,5.86576,2.2643e+08,5.87235
675,10.4914,0.0506919,47.0876,0.0651552,13.0493,0.382185,71.5317,0.368276,1.61658,5.86706,2.26096e+08,5.87163
676,10.4913,0.0506869,47.0866,0.0651685,13.0509,0.382246,71.5385,0.3683,1.61471,5.86668,2.25777e+08,5.87152
677,10.4913,0.0506827,47.0858,0.0651743,13.0512,0.382234,71.5384,0.368293,1.61249,5.8668,2.25446e+08,5.87134
678,10.4915,0.0506804,47.0866,0.0651844,13.0509,0.382275,71.5369,0.368252,1.61014,5.8678,2.25114e+08,5.87175
679,10.4916,0.0506711,47.0875,0.0651766,13.0515,0.382236,71.5377,0.368229,1.60783,5.86766,2.24785e+08,5.87153
680,10.4916,0.0506586,47.0876,0.0651799,13.0512,0.382174,71.5417,0.368213,1.61249,5.8677,2.24463e+08,5.87294
681,10.4916,0.0506478,47.0869,0.0651746,13.0506,0.382244,71.5451,0.368238,1.61042,5.86891,2.24143e+08,5.87325
682,10.4916,0.0506347,47.0867,0.065165,13.0507,0.382195,71.5539,0.36825,1.60812,5.86913,2.23816e+08,5.87397
683,10.4916,0.0506344,47.0859,0.0651576,13.0513,0.382127,71.5596,0.368201,1.60583,5.86997,2.23489e+08,5.87287
684,10.4918,0.0506308,47.0858,0.0651551,13.0523,0.382142,71.5581,0.368151,1.6035,5.86945,2.23163e+08,5.87169
685,10.4919,0.050633,47.0867,0.0651529,13.0525,0.382152,71.5611,0.368093,1.60122,5.86971,2.24694e+08,5.87168
686,10.492,0.0506365,47.0875,0.065145,13.0517,0.382203,71.5636,0.368129,1.59901,5.86982,2.24367e+08,5.87211
687,10.4921,0.0506425,47.0881,0.0651304,13.0522,0.382221,71.5592,0.36814,1.59669,5.86833,2.24044e+08,5.87214
688,10.4921,0.0506537,47.0871,0.0651272,13.0537,0.382231,71.5568,0.368138,1.5944,5.86825,2.2372e+08,5.87266
689,10.492,0.0506516,47.0867,0.0651223,13.0543,0.382205,71.5565,0.368141,1.59212,5.86806,2.23396e+08,5.87336
690,10.492,0.0506504,47.0861,0.0651238,13.054,0.382173,71.5597,0.368167,1.58984,5.86807,2.23073e+08,5.87413
691,10.4921,0.0506488,47.0854,0.0651227,13.0554,0.382214,71.5608,0.368149,1.58768,5.86765,2.22751e+08,5.87346
692,10.4923,0.0506433,47.0853,0.0651247,13.0566,0.382247,71.5561,0.368137,1.58558,5.86761,2.22433e+08,5.87413
693,10.4924,0.0506223,47.0849,0.0651374,13.0576,0.382172,71.5523,0.368097,1.58351,5.8678,2.22115e+08,5.87493
694,10.4925,0.0506089,47.0836,0.065154,13.0584,0.382159,71.552,0.36812,1.58152,5.86934,2.21805e+08,5.87575
695,10.4924,0.0505953,47.0824,0.0651635,13.0588,0.382094,71.5485,0.36807,1.57926,5.86953,2.21522e+08,5.87525
696,10.4925,0.0505828,47.081,0.0651481,13.0593,0.381988,71.5434,0.368033,1.57702,5.8686,2.21245e+08,5.87453
697,10.4924,0.0505709,47.0809,0.065137,13.0591,0.381863,71.5537,0.368073,1.57492,5.86817,2.20929e+08,5.87371
698,10.4924,0.0505641,47.0806,0.065146,13.0596,0.381944,71.5594,0.368196,1.57267,5.8674,2.20613e+08,5.87409
699,10.4923,0.0505565,47.0806,0.0651556,13.0596,0.381949,71.5614,0.368251,1.57044,5.86722,2.203e+08,5.87473
700,10.4924,0.0505536,47.0798,0.0651587,13.061,0.381924,71.5698,0.368287,1.56823,5.86728,2.19987e+08,5.8749
701,10.4924,0.05055,47.0799,0.0651527,13.0602,0.381872,71.5703,0.368304,1.56601,5.86805,2.19678e+08,5.87446
702,10.4926,0.0505437,47.0799,0.065151,13.0601,0.381834,71.5645,0.368315,1.56381,5.86898,2.19369e+08,5.87477
703,10.4925,0.0505344,47.0794,0.0651476,13.059,0.381884,71.5577,0.368314,1.56164,5.86803,2.19094e+08,5.87569
704,10.4925,0.0505266,47.0786,0.0651452,13.057,0.381843,71.5619,0.368368,2.65567,5.869,2.18783e+08,5.87545
705,10.4922,0.0505324,47.0794,0.0651425,13.0553,0.381901,71.5621,0.368441,2.65195,5.86864,2.18481e+08,5.87561
706,10.4921,0.050527,47.0798,0.0651383,13.0527,0.381881,71.5655,0.368428,2.64844,5.86928,2.18173e+08,5.87498
707,10.4921,0.050528,47.0802,0.0651481,13.0514,0.381868,71.5623,0.368378,2.64473,5.8684,2.17878e+08,5.87596
708,10.492,0.0505192,47.0796,0.0651415,13.0527,0.381794,71.5606,0.368312,2.64104,5.86854,2.17571e+08,5.87563
709,10.492,0.0505113,47.0798,0.0651374,13.0547,0.381741,71.5634,0.368294,2.63747,5.869,2.17265e+08,5.87447
710,10.492,0.0505085,47.0797,0.0651339,13.0562,0.381748,71.5665,0.368322,2.63405,5.86972,2.1696e+08,5.87415
711,10.4919,0.0505058,47.0787,0.0651334,13.0568,0.381758,71.5711,0.368343,2.63228,5.8697,2.16665e+08,5.87422
712,10.492,0.0505006,47.0791,0.065129,13.0563,0.381759,71.5688,0.368232,2.6286,5.86886,2.16361e+08,5.87295
713,10.4921,0.0504976,47.0793,0.0651298,13.0545,0.381692,71.5645,0.368193,2.62493,5.86967,2.16068e+08,5.87335
714,10.4921,0.0504875,47.0796,0.065143,13.0532,0.381604,71.5592,0.36819,2.62128,5.87027,2.15836e+08,5.87422
715,10.492,0.0504782,47.0793,0.0651375,13.0525,0.381512,71.5529,0.368173,2.61774,5.87036,2.15544e+08,5.87512
716,10.492,0.0504797,47.0795,0.065124,13.0513,0.381405,71.5551,0.368132,2.62061,5.87143,2.15244e+08,5.87597
717,10.4919,0.0504811,47.0792,0.0651222,13.0521,0.381342,71.5583,0.368158,2.6212,5.87269,2.16893e+08,5.87685
718,10.4919,0.0504891,47.079,0.0651274,13.053,0.381316,71.5567,0.368159,2.61767,5.87421,2.16591e+08,5.87615
719,10.4919,0.0504899,47.0786,0.0651419,13.0532,0.381315,71.5539,0.368114,2.61412,5.87523,2.16291e+08,5.87528
720,10.4919,0.0504935,47.0792,0.0651498,13.0509,0.381415,71.5489,0.368128,2.61056,5.8755,2.15991e+08,5.8748
721,10.4919,0.0504894,47.0798,0.065149,13.0493,0.381355,71.5473,0.368122,2.60701,5.87526,2.15692e+08,5.87465
722,10.4919,0.0504957,47.0804,0.0651463,13.0488,0.381362,71.5517,0.368171,2.6035,5.87635,2.15394e+08,5.87423
723,10.4918,0.0504974,47.0816,0.0651355,13.0472,0.381302,71.5579,0.368124,2.59998,5.87558,2.15098e+08,5.87456
724,10.4918,0.0504941,47.0829,0.0651333,13.046,0.381194,71.5623,0.368091,2.59757,5.87586,2.15013e+08,5.87471
725,10.4919,0.0504916,47.0832,0.0651274,13.0471,0.381185,71.5658,0.368086,2.5957,5.87617,2.14922e+08,5.87488
726,10.4919,0.0504985,47.0832,0.0651227,13.0504,0.381234,71.574,0.368155,2.59227,5.87595,2.14653e+08,5.8753
727,10.4919,0.0505109,47.0828,0.0651229,13.052,0.381258,71.575,0.368161,2.58879,5.87669,2.1436e+08,5.87572
728,10.492,0.0505033,47.0828,0.0651276,13.0501,0.381151,71.5773,0.368197,2.58566,5.8757,2.14067e+08,5.87578
729,10.4921,0.0504922,47.0833,0.0651336,13.0506,0.381106,71.5795,0.368246,2.58212,5.87487,2.13774e+08,5.87482
730,10.4922,0.0504863,47.0834,0.065127,13.0513,0.381093,71.5815,0.368315,2.57859,5.87371,2.13482e+08,5.87399
731,10.4923,0.0504823,47.0831,0.065125,13.0493,0.381009,71.5838,0.368251,2.57511,5.87352,2.13197e+08,5.87383
732,10.4923,0.0504942,47.0834,0.0651134,13.0469,0.380955,71.5813,0.368287,2.57171,5.87348,2.13018e+08,5.87467
733,10.4922,0.0504906,47.0843,0.0651196,13.0455,0.380938,71.5875,0.368303,2.56847,5.87273,2.1273e+08,5.87441
734,10.4923,0.0504851,47.085,0.0651207,13.0434,0.380924,71.5825,0.368285,2.56506,5.87183,2.12443e+08,5.87552
735,10.4923,0.0504812,47.085,0.0651274,13.0416,0.380897,71.5798,0.368299,2.57289,5.87225,2.12154e+08,5.87508
736,10.4925,0.0504744,47.0858,0.0651154,13.0417,0.380997,71.5783,0.368276,2.56946,5.87267,2.11957e+08,5.87613
737,10.4925,0.0504747,47.0868,0.0651297,13.0401,0.380972,71.5778,0.368267,2.56601,5.87242,2.11675e+08,5.87571
738,10.4925,0.050467,47.0864,0.0651251,13.0397,0.380902,71.5762,0.368258,2.56279,5.87166,2.11395e+08,5.87581
739,10.4926,0.0504695,47.0862,0.06513,13.0391,0.3808,71.5736,0.368258,2.55937,5.87106,2.11112e+08,5.87619
740,10.4925,0.0504659,47.0862,0.0651219,13.0376,0.380749,71.5856,0.368296,2.55598,5.87087,2.10852e+08,5.87605
741,10.4926,0.0504631,47.0865,0.0651274,13.0376,0.380738,71.5825,0.36836,2.55263,5.87151,2.10569e+08,5.87567
742,10.4925,0.0504532,47.0874,0.0651205,13.036,0.380729,71.5854,0.368409,2.54921,5.8709,2.10296e+08,5.87554
743,10.4925,0.0504466,47.0885,0.0651178,13.0332,0.380816,71.5938,0.36836,2.54582,5.86977,2.10016e+08,5.87676
744,10.4924,0.0504314,47.0887,0.0651129,13.0334,0.380858,71.5986,0.368369,2.54243,5.86843,2.09735e+08,5.87772
745,10.4924,0.0504197,47.0888,0.0650982,13.0354,0.380911,71.5973,0.368372,2.53932,5.86738,2.09469e+08,5.87956
746,10.4924,0.0504105,47.0881,0.0651093,13.036,0.380999,71.5956,0.368352,2.53622,5.86728,2.0927e+08,5.87955
747,10.4925,0.0504071,47.0872,0.0651223,13.0368,0.380992,71.5986,0.368301,2.56853,5.86693,2.0899e+08,5.87864
748,10.4924,0.0503994,47.0871,0.0651229,13.0358,0.380907,71.6037,0.368399,2.56513,5.86624,2.08733e+08,5.87866
749,10.4922,0.0503964,47.0872,0.0651124,13.0358,0.380923,71.6089,0.368498,2.56173,5.86472,2.08455e+08,5.8787
750,10.4922,0.0503953,47.0876,0.0651175,13.0348,0.38089,71.615,0.368615,2.55864,5.865,2.0818e+08,5.87849
751,10.4921,0.0504057,47.0878,0.0650936,13.0354,0.381054,71.6155,0.368705,2.55534,5.86406,2.07965e+08,5.88007
752,10.4922,0.0504147,47.0876,0.0650808,13.0351,0.38113,71.6115,0.36872,2.55197,5.86405,2.08149e+08,5.88075
753,10.4921,0.0504113,47.0872,0.0650881,13.036,0.38111,71.6213,0.368833,2.54859,5.8628,2.07877e+08,5.88002
754,10.4921,0.0504044,47.0872,0.065109,13.0358,0.381082,71.6255,0.368845,2.54522,5.86286,2.07727e+08,5.88006
755,10.4921,0.0503904,47.087,0.0651069,13.0364,0.381007,71.6317,0.3689,2.54314,5.86259,2.07454e+08,5.88019
756,10.4922,0.0503819,47.0872,0.0650948,13.0357,0.380914,71.638,0.368871,2.53978,5.86264,2.07184e+08,5.88112
757,10.4924,0.0503737,47.0878,0.0650849,13.0346,0.380923,71.646,0.368848,2.53644,5.86183,2.06911e+08,5.8816
758,10.4924,0.0503698,47.0889,0.0650826,13.0338,0.380907,71.6449,0.368827,2.53311,5.86136,2.06639e+08,5.88133
759,10.4924,0.0503557,47.0896,0.0650897,13.0329,0.380852,71.6514,0.368826,2.52979,5.86053,2.06367e+08,5.88121
760,10.4925,0.0503489,47.0906,0.0650861,13.0315,0.380798,71.6489,0.368785,2.52652,5.8599,2.06096e+08,5.88133
761,10.4926,0.0503425,47.0912,0.065084,13.0296,0.380799,71.6415,0.368707,2.52322,5.86048,2.05827e+08,5.88063
762,10.4926,0.0503327,47.0911,0.0650748,13.0309,0.380839,71.636,0.368675,2.51997,5.86007,2.05558e+08,5.88101
763,10.4926,0.050334,47.091,0.0650738,13.0324,0.380789,71.6441,0.368695,2.5171,5.86067,2.0529e+08,5.88088
764,10.4925,0.0503201,47.0909,0.0650847,13.0341,0.380752,71.6435,0.368676,2.51385,5.86067,2.05022e+08,5.88149
765,10.4925,0.0503112,47.0901,0.0650814,13.034,0.380736,71.6362,0.368573,2.51059,5.85993,2.04756e+08,5.88157
766,10.4925,0.0503009,47.0901,0.0650741,13.034,0.380666,71.6362,0.368561,2.50741,5.86001,2.0449e+08,5.88196
767,10.4924,0.0502944,47.0905,0.0650773,13.0335,0.380646,71.6327,0.368518,2.50426,5.86051,2.04225e+08,5.8806
768,10.4924,0.050289,47.0908,0.0650809,13.0342,0.380687,71.6285,0.368516,2.50106,5.85999,2.03988e+08,5.88017
769,10.4923,0.0502795,47.0906,0.0650777,13.0334,0.380681,71.6256,0.368464,2.49788,5.8599,2.03783e+08,5.88043
770,10.4923,0.0502731,47.0904,0.0650666,13.0316,0.380694,71.6292,0.368508,2.49466,5.85945,2.0352e+08,5.87988
771,10.4923,0.050264,47.0907,0.0650642,13.0323,0.380659,71.6305,0.368474,2.49485,5.85945,2.03267e+08,5.87995
772,10.4923,0.0502632,47.091,0.0650654,13.0321,0.380634,71.6353,0.368494,2.4934,5.86048,2.03004e+08,5.88016
773,10.4924,0.0502589,47.0913,0.0650715,13.0328,0.380596,71.636,0.368514,2.49019,5.85992,2.02742e+08,5.88004
774,10.4926,0.0502563,47.092,0.0650712,13.0349,0.380588,71.6302,0.368621,2.48709,5.85976,2.02481e+08,5.88018
775,10.4927,0.0502521,47.0922,0.0650644,13.0334,0.380553,71.6279,0.368664,2.4839,5.86044,2.02222e+08,5.88024
776,10.4928,0.0502497,47.0915,0.0650601,13.0341,0.380548,71.6236,0.368624,2.48072,5.85927,2.01961e+08,5.87885
777,10.4929,0.050235,47.0917,0.065069,13.0336,0.380501,71.6244,0.368685,2.47755,5.85816,2.01703e+08,5.87901
778,10.4929,0.0502312,47.0917,0.0650627,13.0339,0.380437,71.627,0.368675,2.47444,5.85677,2.0145e+08,5.87965
779,10.4929,0.0502319,47.0913,0.065072,13.0338,0.380422,71.6275,0.368652,2.47127,5.85534,2.01196e+08,5.88041
780,10.4929,0.0502228,47.0919,0.0650743,13.0331,0.380364,71.6264,0.368615,2.46818,5.85476,2.0094e+08,5.88095
781,10.4929,0.0502224,47.0919,0.0650661,13.0318,0.380339,71.6279,0.368615,2.46533,5.85436,2.00697e+08,5.88035
782,10.4929,0.0502106,47.0917,0.0650685,13.033,0.380264,71.6214,0.368613,2.46225,5.85484,2.00441e+08,5.88
783,10.4929,0.050203,47.0918,0.0650709,13.034,0.380221,71.6196,0.368636,2.45919,5.85452,2.00427e+08,5.87976
784,10.4929,0.0502001,47.0916,0.0650579,13.0351,0.380304,71.6229,0.368644,2.45829,5.85491,2.00172e+08,5.87946
785,10.4929,0.0502079,47.0917,0.0650497,13.0343,0.380172,71.6218,0.368688,2.4552,5.85331,1.99925e+08,5.87964
786,10.4929,0.0502087,47.0917,0.065046,13.0338,0.380218,71.6193,0.368665,2.45212,5.85302,1.99671e+08,5.87903
787,10.4928,0.0502115,47.0914,0.0650535,13.0326,0.380218,71.6203,0.368727,2.44907,5.85338,1.99418e+08,5.87805
788,10.4929,0.0502147,47.0919,0.0650521,13.034,0.380292,71.6187,0.368676,2.46036,5.85355,1.99165e+08,5.87774
789,10.4929,0.0502187,47.0924,0.0650535,13.0339,0.380276,71.6168,0.36857,2.45727,5.85304,1.98917e+08,5.87748
790,10.493,0.0502169,47.0928,0.0650437,13.034,0.380249,71.6176,0.368597,2.4543,5.8533,1.98668e+08,5.87756
791,10.4931,0.0502191,47.0929,0.0650436,13.0327,0.38031,71.6174,0.368621,2.45163,5.85355,1.98456e+08,5.8786
792,10.4931,0.0502254,47.0926,0.0650367,13.0319,0.380295,71.6144,0.368607,2.44856,5.85313,1.98207e+08,5.87827
793,10.4931,0.0502224,47.0922,0.0650472,13.0309,0.380258,71.6116,0.368576,2.44551,5.85292,1.97961e+08,5.87848
794,10.493,0.0502225,47.0915,0.0650495,13.0327,0.380252,71.6162,0.368584,2.44257,5.85336,1.97713e+08,5.87881
795,10.493,0.0502364,47.0909,0.0650534,13.0342,0.380198,71.6164,0.368567,2.43963,5.85336,1.97464e+08,5.87836
796,10.4929,0.0502454,47.0919,0.0650517,13.0349,0.380146,71.6173,0.368681,2.43667,5.85323,1.97227e+08,5.87825
797,10.4929,0.050252,47.0917,0.0650577,13.0354,0.380149,71.6294,0.368719,2.43368,5.8534,1.9698e+08,5.87825
798,10.4927,0.0502514,47.0922,0.0650636,13.0366,0.380162,71.6383,0.3687,2.43073,5.85519,1.96735e+08,5.87779
799,10.4925,0.0502452,47.0919,0.0650595,13.0379,0.380185,71.6471,0.368762,2.42775,5.85495,1.96491e+08,5.87707
800,10.4925,0.0502409,47.0922,0.0650527,13.0389,0.380157,71.6507,0.368751,2.44115,5.85533,1.96247e+08,5.87607
801,10.4925,0.0502411,47.0926,0.0650674,13.0399,0.380173,71.6536,0.368791,2.43877,5.85622,1.96016e+08,5.87566
802,10.4925,0.0502452,47.0925,0.065067,13.0406,0.380109,71.6565,0.368828,2.741,5.85672,1.95792e+08,5.87603
803,10.4925,0.0502395,47.0922,0.0650604,13.0411,0.380184,71.6539,0.368874,12.9595,5.8573,1.95553e+08,5.87666
804,10.4924,0.0502331,47.0922,0.0650478,13.0414,0.380213,71.6611,0.368933,12.9434,5.85605,1.95317e+08,5.87683
805,10.4923,0.0502266,47.092,0.0650414,13.0417,0.380189,71.67,0.368947,12.9274,5.85553,1.9508e+08,5.87684
806,10.4923,0.0502159,47.0913,0.0650468,13.0406,0.380165,71.6695,0.368906,12.9114,5.85562,1.94856e+08,5.87728
807,10.4922,0.0502048,47.0922,0.065061,13.0388,0.380073,71.6664,0.368848,12.8959,5.85662,1.94615e+08,5.87721
808,10.4922,0.0501985,47.0923,0.0650604,13.0376,0.380034,71.6717,0.368824,12.8801,5.85713,1.94415e+08,5.87819
809,10.4923,0.0502006,47.0918,0.0650669,13.0373,0.380067,71.6738,0.368877,12.8643,5.85646,1.94214e+08,5.87919
810,10.4923,0.050198,47.0915,0.0650753,13.0384,0.380089,71.6748,0.368798,12.8485,5.85588,1.93981e+08,5.87956
811,10.4923,0.0501881,47.0908,0.0650772,13.0401,0.380064,71.6693,0.368728,12.8329,5.85522,1.93744e+08,5.87978
812,10.4924,0.0501866,47.0912,0.0650875,13.0397,0.380032,71.6679,0.36872,12.8171,5.85418,1.93512e+08,5.87939
813,10.4925,0.0501733,47.0907,0.0650767,13.0413,0.379987,71.6631,0.368704,12.8014,5.85431,1.93275e+08,5.87924
814,10.4926,0.0501601,47.0909,0.065065,13.0418,0.379925,71.6611,0.368723,12.7857,5.85373,1.93047e+08,5.87997
815,10.4926,0.0501539,47.091,0.0650625,13.0419,0.379914,71.6536,0.368736,12.7702,5.85341,1.93984e+08,5.8811
816,10.4926,0.0501453,47.091,0.0650527,13.0408,0.379979,71.6504,0.368769,12.7546,5.85246,1.93748e+08,5.88143
817,10.4925,0.0501325,47.0901,0.0650509,13.0405,0.379986,71.6518,0.368777,12.7391,5.85335,1.93518e+08,5.88111
818,10.4924,0.0501241,47.0893,0.0650639,13.0405,0.379944,71.6559,0.368765,12.7239,5.85435,1.93281e+08,5.88054
819,10.4924,0.0501123,47.089,0.065069,13.0392,0.379876,71.6578,0.368723,12.7085,5.85443,1.93046e+08,5.88011
820,10.4924,0.0501051,47.0889,0.0650701,13.0379,0.379792,71.6542,0.368673,12.693,5.85497,1.92811e+08,5.8791
821,10.4924,0.0500949,47.0894,0.0650563,13.0376,0.379766,71.6492,0.3686,12.6776,5.854,1.92578e+08,5.87973
822,10.4925,0.0500859,47.0901,0.0650546,13.0383,0.379743,71.648,0.368589,12.6623,5.85384,1.92345e+08,5.88026
823,10.4926,0.0500803,47.0895,0.0650587,13.0385,0.379698,71.6421,0.368569,12.647,5.85483,1.92116e+08,5.88082
824,10.4926,0.0500838,47.0893,0.0650698,13.0385,0.379635,71.6354,0.368552,12.6319,5.85546,1.91891e+08,5.88079
825,10.4927,0.050073,47.0898,0.0650813,13.0417,0.37973,71.6305,0.368565,12.6166,5.85534,1.9166e+08,5.88079
826,10.4928,0.0500635,47.0902,0.0650958,13.0413,0.379758,71.6247,0.368527,12.6017,5.85548,1.91429e+08,5.88066
827,10.4928,0.0500709,47.09,0.0650906,13.0399,0.379741,71.6212,0.368502,12.5865,5.85553,1.91199e+08,5.88049
828,10.4928,0.0500586,47.0891,0.0650862,13.0409,0.379777,71.6167,0.368446,12.5713,5.85484,1.90968e+08,5.88051
829,10.4928,0.0500585,47.0886,0.0650885,13.0416,0.379758,71.6163,0.368464,12.5564,5.85457,1.90751e+08,5.88004
830,10.4928,0.0500636,47.0888,0.0650976,13.0411,0.379732,71.6107,0.368476,12.5415,5.85494,1.90522e+08,5.87941
831,10.4928,0.0500573,47.0885,0.0650911,13.0422,0.3797,71.6074,0.368457,12.5267,5.85541,1.90295e+08,5.88011
832,10.4928,0.0500525,47.0895,0.0650954,13.0416,0.379742,71.6078,0.368533,12.5117,5.85453,1.90072e+08,5.88024
833,10.4928,0.0500481,47.0898,0.0650899,13.0421,0.379802,71.6043,0.368512,12.4973,5.85494,1.89844e+08,5.87863
834,10.4928,0.050042,47.0894,0.0650954,13.0413,0.379762,71.5988,0.368468,12.4825,5.85464,1.89616e+08,5.87904
835,10.4929,0.0500346,47.0893,0.0650863,13.04,0.379785,71.5949,0.368378,12.4676,5.85377,1.89391e+08,5.88134
